host_time_s,t_ms,ax1,ay1,az1,gx1,gy1,gz1,yaw1,pitch1,roll1,ax2,ay2,az2,gx2,gy2,gz2,yaw2,pitch2,roll2,emg1,emg2
1771525518.478122,396117,0.24,0.07,-0.02,-126.31,-79.56,62.19,0.13,-0.69,0.19,-0.07,0.03,-0.07,103.25,76.50,28.25,0.37,0.06,0.44,8,8
1771525518.669143,396308,0.27,-0.02,-0.04,-126.31,-79.56,62.25,0.25,-0.81,-0.44,-0.06,0.03,-0.14,103.25,76.50,28.25,0.31,-0.44,0.06,7,7
1771525518.859818,396499,0.36,0.14,-0.09,-125.81,-79.56,62.06,-1.81,-0.50,0.19,-0.03,0.07,-0.06,102.94,76.50,28.25,1.06,1.50,-1.00,7,7
1771525519.050174,396689,0.19,0.04,-0.03,-129.31,-78.31,62.00,1.00,2.94,-1.62,-0.09,0.03,-0.12,103.00,76.56,28.19,0.06,0.37,-0.06,6,6
1771525519.241211,396880,0.15,0.05,-0.01,-128.31,-79.69,62.81,-3.75,-3.56,-3.19,-0.08,0.06,-0.16,102.81,76.56,28.12,-0.19,0.50,-0.62,7,6
1771525519.431270,397070,0.41,-0.02,-0.10,-128.50,-79.81,62.81,-0.50,-0.13,-1.87,-0.05,0.08,-0.14,102.56,76.56,28.19,0.31,0.50,-0.37,7,6
1771525519.622235,397261,0.24,0.06,-0.01,-128.00,-79.81,62.63,-0.94,-0.25,0.88,-0.04,0.06,-0.13,102.50,76.56,28.19,-0.06,-0.19,-0.13,7,6
1771525519.813296,397452,0.28,0.02,0.00,-127.62,-79.69,62.44,-1.06,-0.13,0.50,-0.02,0.08,-0.17,102.62,76.56,28.12,-0.31,0.56,0.19,8,7
1771525520.003956,397643,0.29,0.02,-0.02,-127.81,-79.69,62.25,-0.06,0.62,-0.94,-0.05,0.04,-0.13,102.81,76.62,28.19,-0.13,0.94,0.13,9,8
1771525520.194387,397834,0.28,-0.06,-0.02,-127.56,-79.56,62.31,0.31,0.19,1.00,-0.06,0.00,-0.16,103.19,76.62,28.19,-0.31,0.00,0.69,9,8
1771525520.384554,398024,0.26,-0.16,0.03,-127.12,-79.62,62.38,1.25,0.31,0.50,-0.04,0.01,-0.15,103.19,76.62,28.25,0.25,-0.25,0.13,9,8
1771525520.575567,398215,0.28,0.03,-0.05,-127.31,-79.62,62.31,0.00,1.06,0.31,-0.01,0.06,-0.09,103.31,76.62,28.19,0.56,1.00,-0.06,9,8
1771525520.766785,398406,0.30,0.04,-0.08,-127.37,-79.62,62.31,0.62,-0.31,0.19,-0.06,0.04,-0.08,103.37,76.62,28.19,0.13,0.31,-0.06,8,8
1771525520.957205,398596,0.37,0.00,-0.04,-127.25,-79.62,62.31,-0.56,0.00,0.25,-0.03,0.04,-0.10,103.50,76.62,28.25,-0.37,0.31,0.06,9,9
1771525521.148043,398787,0.29,-0.02,-0.06,-127.12,-79.62,62.25,0.00,-0.31,0.44,-0.02,0.07,-0.18,103.56,76.62,28.19,0.50,-0.44,0.19,9,8
1771525521.338593,398978,0.25,0.07,-0.04,-126.44,-79.69,62.25,-0.06,-0.56,0.69,-0.07,0.05,-0.09,103.69,76.62,28.12,0.88,0.75,0.25,8,8
1771525521.529365,399169,0.28,0.06,-0.03,-126.44,-79.69,62.31,0.75,-0.62,-0.06,-0.05,0.04,-0.11,103.56,76.62,28.12,0.13,-0.44,0.44,9,9
1771525521.720655,399360,0.26,-0.02,-0.01,-126.44,-79.75,62.38,0.44,-0.50,-0.37,-0.06,0.03,-0.16,103.37,76.62,28.06,-0.19,0.19,-0.13,9,9
1771525521.910948,399550,0.28,0.01,-0.04,-126.12,-79.69,62.19,0.19,0.75,0.31,-0.04,0.03,-0.18,103.37,76.62,28.06,0.62,-0.56,-0.06,10,9
1771525522.101362,399741,0.25,0.10,-0.08,-126.06,-79.69,62.13,0.13,0.37,0.56,-0.08,0.08,-0.12,103.19,76.69,28.00,0.81,0.94,-0.56,10,10
1771525522.292227,399931,0.26,0.03,-0.03,-126.25,-79.75,62.25,1.06,0.25,0.00,-0.07,0.03,-0.11,102.94,76.69,28.00,-0.31,0.19,-0.25,11,10
1771525522.482108,400122,0.23,0.01,-0.02,-126.12,-79.75,62.25,-0.75,0.06,0.81,-0.04,0.05,-0.14,102.87,76.69,28.00,0.44,0.62,0.00,11,10
1771525522.673639,400313,0.26,0.08,-0.09,-125.69,-79.69,62.06,0.50,-0.88,-0.13,-0.07,0.08,-0.10,103.00,76.69,28.00,0.44,0.19,0.00,10,10
1771525522.864155,400504,0.24,0.04,0.00,-125.12,-79.75,62.06,0.06,-0.50,0.00,-0.06,0.00,-0.12,102.94,76.69,28.00,0.50,0.19,0.44,9,9
1771525523.055126,400694,0.31,0.07,-0.09,-125.37,-79.75,62.13,-0.37,0.56,-1.00,-0.07,0.02,-0.18,102.81,76.69,27.94,0.94,-0.13,0.00,9,9
1771525523.243276,400883,0.25,0.04,-0.01,-125.50,-79.87,62.31,-2.31,0.19,0.25,-0.04,0.07,-0.13,102.44,76.69,27.94,0.37,1.56,-0.25,8,8
1771525523.433612,401073,0.27,0.09,-0.07,-125.62,-79.87,62.25,0.06,-0.44,-0.75,-0.09,0.11,-0.13,102.56,76.69,27.87,0.56,-0.13,0.06,7,7
1771525523.626866,401266,0.28,0.07,-0.03,-124.87,-79.94,62.31,0.50,-1.00,0.19,-0.09,0.05,-0.10,102.50,76.69,27.87,-0.13,-0.13,0.25,8,7
1771525523.818118,401457,0.31,0.03,-0.08,-125.06,-80.00,62.44,-0.06,-0.19,-0.75,-0.07,0.05,-0.15,102.56,76.69,27.87,0.37,-0.13,-0.06,8,7
1771525524.008630,401648,0.31,0.14,-0.09,-124.87,-80.00,62.38,-1.25,0.62,0.37,-0.06,0.09,-0.16,102.56,76.69,27.87,0.25,0.37,-0.31,8,8
1771525524.199297,401839,0.25,0.11,-0.07,-124.81,-80.00,62.25,-0.13,-1.56,-0.19,-0.09,0.08,-0.17,102.69,76.69,27.81,0.19,1.00,0.06,8,8
1771525524.388922,402028,0.20,0.03,-0.02,-124.06,-79.94,62.13,0.56,-0.37,0.00,-0.09,0.03,-0.18,102.69,76.62,27.81,-0.25,-0.88,0.81,9,9
1771525524.581160,402220,0.23,-0.03,-0.02,-124.25,-79.87,62.19,0.88,-0.31,-0.44,-0.05,0.04,-0.16,102.56,76.62,27.81,0.44,0.06,-0.13,9,9
1771525524.771647,402411,0.29,0.03,-0.03,-124.19,-79.87,62.19,-0.50,0.50,0.44,-0.03,0.05,-0.12,102.44,76.69,27.81,-0.13,1.00,-0.56,9,9
1771525524.962114,402601,0.32,0.03,-0.04,-124.62,-79.75,62.06,-0.06,0.06,0.19,-0.07,0.06,-0.16,102.62,76.69,27.81,0.31,0.25,0.31,8,7
1771525525.152942,402792,0.30,0.08,-0.05,-124.62,-79.75,62.06,-0.62,0.88,-0.31,-0.04,0.06,-0.11,102.87,76.69,27.81,-0.44,0.06,0.06,9,8
1771525525.343779,402983,0.25,0.00,-0.02,-125.06,-79.75,62.19,-0.13,-0.19,-0.37,-0.04,0.06,-0.13,103.12,76.69,27.81,0.56,0.31,-0.25,9,8
1771525525.534711,403174,0.28,0.09,-0.06,-124.94,-79.75,62.06,-0.56,0.06,0.37,-0.08,0.08,-0.10,103.37,76.75,27.81,0.31,-0.13,-0.13,9,8
1771525525.725259,403364,0.31,0.03,-0.01,-124.81,-79.75,62.06,-0.13,-0.75,0.00,-0.05,0.07,-0.10,103.75,76.75,27.81,-0.31,0.00,0.19,9,8
1771525525.916029,403555,0.30,0.00,-0.05,-124.56,-79.81,62.06,0.75,-0.06,-1.00,-0.05,0.06,-0.11,103.69,76.75,27.81,-0.37,-0.25,0.25,8,8
1771525526.106304,403746,0.26,-0.03,0.03,-124.69,-79.81,62.13,1.06,-0.19,0.13,-0.06,0.04,-0.09,103.56,76.75,27.81,0.75,0.25,-0.19,9,8
1771525526.297102,403937,0.28,0.10,-0.03,-125.00,-79.75,62.00,-0.37,1.00,0.25,-0.08,0.07,-0.09,103.44,76.75,27.81,0.00,0.19,-0.25,9,8
1771525526.488241,404128,0.28,0.06,-0.04,-125.19,-79.69,61.94,0.56,-1.12,-0.25,-0.04,0.08,-0.08,103.87,76.75,27.81,0.31,-1.06,0.44,10,8
1771525526.678815,404318,0.27,0.01,-0.01,-124.87,-79.75,62.00,0.13,-0.75,0.31,-0.05,0.03,-0.09,104.00,76.69,27.81,-0.62,0.13,0.19,9,8
1771525526.869731,404509,0.27,0.04,-0.03,-124.94,-79.81,62.13,-0.19,-0.25,-0.69,-0.06,0.01,-0.12,104.06,76.69,27.81,0.44,-0.31,0.06,9,9
1771525527.060237,404700,0.29,0.12,-0.04,-124.62,-79.75,62.00,-0.75,0.19,0.25,-0.07,0.03,-0.09,104.06,76.69,27.81,0.19,0.44,-0.06,9,8
1771525527.250827,404890,0.30,0.00,-0.02,-124.50,-79.81,62.00,-0.06,-1.25,0.31,-0.14,-0.01,-0.15,104.44,76.62,27.69,0.13,0.06,0.75,9,9
1771525527.441893,405081,0.29,-0.03,0.03,-124.06,-79.87,62.13,-0.06,0.75,0.81,-0.04,0.00,-0.15,103.94,76.69,27.69,0.13,-0.50,0.25,9,8
1771525527.632229,405272,0.26,0.00,-0.04,-124.31,-79.87,62.19,0.94,0.75,-0.81,-0.04,0.06,-0.17,103.94,76.69,27.69,0.56,0.13,-0.37,9,9
1771525527.823061,405462,0.31,0.13,-0.09,-124.69,-79.81,62.06,-0.56,0.06,0.31,-0.05,0.07,-0.10,103.75,76.75,27.75,0.00,0.94,-0.44,9,9
1771525528.013341,405653,0.34,0.00,-0.06,-124.81,-79.81,62.06,0.19,-1.87,0.00,-0.06,0.05,-0.09,103.69,76.75,27.69,0.88,-0.44,0.25,9,9
1771525528.204226,405844,0.28,0.06,-0.02,-124.19,-79.87,62.00,-0.37,0.37,0.25,-0.06,0.03,-0.08,103.56,76.75,27.69,0.13,0.06,-0.13,10,9
1771525528.395579,406035,0.27,0.05,-0.04,-124.19,-79.94,62.06,-0.31,-0.62,-0.50,-0.04,0.07,-0.11,103.56,76.75,27.69,0.31,0.19,-0.19,10,9
1771525528.585885,406225,0.27,0.16,-0.09,-124.00,-79.94,62.00,-1.56,0.25,0.94,-0.07,-0.07,-0.12,103.56,76.69,27.69,0.37,-0.19,0.00,11,10
1771525528.776662,406416,0.30,0.00,-0.03,-123.81,-79.94,62.13,-1.19,-0.75,0.88,-0.09,0.00,-0.09,103.44,76.75,27.69,0.56,0.88,-0.19,11,10
1771525528.967471,406607,0.29,0.03,-0.08,-123.62,-79.87,62.00,-0.75,1.44,-0.69,-0.06,0.06,-0.14,103.25,76.75,27.62,-0.19,-0.31,0.00,11,10
1771525529.157852,406797,0.25,0.02,-0.03,-124.44,-79.81,62.00,-0.06,0.25,-0.37,-0.05,0.05,-0.11,103.19,76.75,27.69,0.31,0.06,0.00,10,9
1771525529.349067,406988,0.26,0.09,-0.02,-124.37,-79.75,61.88,0.00,0.37,0.13,-0.06,0.07,-0.11,103.19,76.75,27.69,-0.13,-0.50,-0.13,10,9
1771525529.539700,407179,0.29,0.09,-0.10,-124.37,-79.69,61.81,-0.31,-1.25,-0.06,-0.10,0.06,-0.16,103.50,76.75,27.62,1.00,-1.19,0.37,10,8
1771525529.730258,407370,0.27,0.04,-0.03,-123.87,-79.69,61.81,0.19,-0.25,0.56,-0.04,0.06,-0.07,103.50,76.75,27.56,-0.88,-0.37,1.06,10,8
1771525529.920864,407560,0.28,-0.18,-0.01,-124.06,-79.75,61.94,2.50,-0.69,-0.06,-0.03,0.00,-0.16,103.25,76.75,27.56,-0.06,0.75,-0.19,10,8
1771525530.111570,407751,0.24,0.02,-0.02,-123.87,-79.69,61.88,-0.69,1.06,0.81,-0.05,0.04,-0.13,103.06,76.75,27.50,0.31,-0.19,-0.25,10,9
1771525530.302612,407942,0.26,0.03,-0.08,-123.87,-79.50,61.63,-0.06,1.00,0.19,-0.03,0.06,-0.16,103.19,76.75,27.44,0.81,-0.56,0.13,11,9
1771525530.493115,408133,0.27,0.05,-0.03,-123.94,-79.44,61.56,0.19,-0.50,-0.06,-0.08,0.04,-0.15,103.00,76.75,27.44,0.75,1.00,0.00,11,10
1771525530.683637,408323,0.23,-0.02,-0.05,-124.12,-79.50,61.69,0.81,-0.37,0.00,-0.04,0.02,-0.17,102.81,76.75,27.44,0.19,0.06,-0.06,11,10
1771525530.874303,408514,0.23,-0.01,0.00,-124.12,-79.50,61.75,-1.37,0.44,0.44,-0.06,0.06,-0.15,102.81,76.75,27.44,0.37,0.25,-0.25,11,10
1771525531.064916,408704,0.23,0.03,-0.06,-124.06,-79.44,61.56,-0.13,0.44,0.13,-0.01,0.09,-0.17,102.94,76.75,27.37,0.37,-0.06,0.19,11,10
1771525531.256061,408895,0.24,0.21,-0.02,-123.69,-79.44,61.50,2.00,-2.81,-1.87,-0.10,0.15,-0.13,102.94,76.69,27.37,0.62,0.88,-0.50,11,10
1771525531.446823,409086,0.27,0.05,-0.02,-123.62,-79.62,61.75,0.44,0.56,-0.81,-0.06,0.01,-0.15,102.94,76.69,27.44,-0.19,-0.25,-0.19,11,10
1771525531.637218,409277,0.25,0.00,0.00,-124.25,-79.56,61.81,-2.19,1.56,1.06,-0.06,0.06,-0.13,103.06,76.75,27.37,0.81,-0.31,-0.31,10,10
1771525531.827696,409467,0.32,0.01,-0.06,-124.81,-79.25,61.50,0.19,0.06,0.06,-0.09,0.07,-0.12,103.06,76.75,27.37,0.56,0.25,0.19,10,10
1771525532.018195,409657,0.27,-0.07,0.03,-124.44,-79.31,61.50,0.25,-0.37,-0.13,-0.04,0.07,-0.11,103.44,76.75,27.31,-0.19,-0.25,-0.06,10,9
1771525532.209593,409849,0.29,0.00,-0.03,-124.37,-79.31,61.44,-0.19,0.31,-0.62,-0.05,0.07,-0.13,103.62,76.75,27.31,-0.37,0.31,-0.06,9,9
